title,introduction,link,rating,story,illust,origin,day,genre,image,is_done_flag,tags,age
달이 없는 나라,"온 나라의 모든 집안이 부계를 따르지만, 
단 한 곳 황실만은 어머니로부터 딸에게 황위가 이어진다. 
그리고 아들을 내세워 여황제의 눈에 들고자 하는 귀족들. 
 
사랑조차 협잡이 되는 황궁에 홀로 던져진 태자 선요. 
그녀는 선택해야 한다. 태자의 정실이 되는 것은 누구일까? 
그리고 모든 것이 끝났을 때, 선요는 사랑과 권력을 둘 다 가질 수 있을까?",https://comic.naver.com/webtoon/list?titleId=780063,9.97,엥비,엥비,,금,로맨스,https://image-comic.pstatic.net/webtoon/780063/thumbnail/thumbnail_IMAG21_3978478587194062641.jpg,FALSE,#로맨스#궁중로맨스#2020 지상최대공모전#퓨전사극#성장드라마,전체연령가
내게 필요한 NO맨스,"베프의 결혼식에서 나 혼자 솔로임을 알게 된 아연.
아연은 혼자 남을 두려움에 신을 원망한다.
그리고 갑자기 엄청난 남자들과 엮이기 시작하는데..?
2019 지상 최대 공모전 3기 장려상 수상작!",https://comic.naver.com/webtoon/list?titleId=753975,9.97,마그네슘,마그네슘,,토,로맨스,https://image-comic.pstatic.net/webtoon/753975/thumbnail/thumbnail_IMAG21_ea731d05-88dd-4c24-aefb-e937b24ff5fa.jpg,FALSE,#로맨스#2019 지상최대공모전#연예계#역하렘,전체연령가
완벽한 부부는 없다,"남편의 이혼 요구를 피하고 싶은 연화는 갑작스러운 사고 후 기억을 잃은 척 연기하게 되는데… 차가웠던 남편이 갑자기 달라졌다! ""원래 당신이 이렇게 다정했나요?""​",https://comic.naver.com/webtoon/list?titleId=793374,9.87,롱별,초이,이다홍,토,로맨스,https://image-comic.pstatic.net/webtoon/793374/thumbnail/thumbnail_IMAG21_3775484551403496548.jpg,FALSE,#로맨스#소설원작,15세 이용가
풋내기들,"스무 살의 봄, 새봄은 두근거리는 마음으로 대학교 인근의 셰어하우스에 입성한다. 
그곳에서 외모와 성격이 전혀 다른 룸메이트 희주 그리고 최애 라욱과 똑같이 생긴 이상형까지 만난다. 
풋풋하지만 많은 것이 서툴렀던 스무 살, 우리들의 이야기!   
첫사랑의 설렘을 가득 담은 셰어하우스로 놀러 오실래요?",https://comic.naver.com/webtoon/list?titleId=764622,9.96,신여름,신여름,,화,로맨스,https://image-comic.pstatic.net/webtoon/764622/thumbnail/thumbnail_IMAG21_6b14f40c-5fb1-4844-ad03-39a80947f4f9.jpg,FALSE,#로맨스#캠퍼스로맨스,전체연령가
사랑은 없는 것처럼,"몇 대에 걸쳐 어렵게 가진 손녀인 은혜가 단명한다는 말에 조모는 
같은 날 같은 산부인과에서 태어난 시연과 은혜를 서로 바꾼다.

17세에 은혜를 키우고 있던 한남동 부모님의 사업이 어려워지자 손녀를 지켜보던 조모는 은혜를 친척이라 속여 이촌동 집으로 데려와 함께 키우게 되고, 시연은 
스물다섯 살 자신의 생일에 은혜와 자신이 바뀌었다는 것을 알게 된다.

친부모님은 고생만 하시다가 돌아가시고, 정혼자였던 귀현마저 은혜와 결혼하게 
되면서 시연은 하루하루 고통스러운 나날을 보내고 있었다. 

스물일곱 생일에 은혜에게서 모든 진실을 듣고나서 울분을 삼키며 은혜에게 던진 한마디가 엄청난 일을 불러온다.
""나도 오늘 생일인데 난 아직 소원을 못빌었거든. 지금 소원 빌 테니까 이뤄질 수 있게 네가 함께 빌어줘. 내 소원은, 네가 나만큼 불행해지는 거야. 더도 말고 덜도 말고 딱 나만큼만 불행해줘. 은혜야.""",https://comic.naver.com/webtoon/list?titleId=805481,9.82,carbo(도효원),김해담,,일,로맨스,https://image-comic.pstatic.net/webtoon/805481/thumbnail/thumbnail_IMAG21_9e078731-7266-4eeb-b39b-ab358c126589.jpg,FALSE,#로맨스#소설원작,15세 이용가
내겐 너무 소란한 결혼,"“그 결혼, 제가 해드릴게요.” 백강호의 파투난 계약을 유일하게 알고 있는 인물, 전담변호사 우소란.
폭탄을 던지고 떠난 신붓감을 대신해 그녀가 결혼해주겠다는데.
“후회할 텐데.” “글쎄요. 전 후회할 결정 따윈 애초에 하질 않아서요.”
호랑이굴에 제 발로 당당히 들어간 그녀.
내내 고요하던 인생에 너무도 소란하고 은밀한 신혼 생활이 시작되는데.
과연 이 결혼, 후회하지 않을 수 있을까?",https://comic.naver.com/webtoon/list?titleId=799467,9.95,이지이,L-포스,노승아,수,로맨스,https://image-comic.pstatic.net/webtoon/799467/thumbnail/thumbnail_IMAG21_12c13949-64c3-4502-890f-b837cb3cd6f4.jpg,FALSE,#로맨스#로맨스코미디#현실로맨스#선결혼후연애#소설원작,전체연령가
나의 불편한 상사,"결혼까지 생각했던 남자친구에게 잠수이별을 당한 세라,
이직 첫날 새 직장에서 남자친구의 뒤통수를 발견하고 냅다 커피를 부었는데
알고 보니 생판 처음 보는 남자, 그리고 앞으로 매일 봐야 할 자신의 상사였다?
일생일대 최대의 위기에 봉착한 오세라의 오피스 로맨스 코미디.",https://comic.naver.com/webtoon/list?titleId=799165,9.79,탄지,남은경,이다홍,목,로맨스,https://image-comic.pstatic.net/webtoon/799165/thumbnail/thumbnail_IMAG21_e4cf53a5-8d69-435d-95eb-a68a0128580e.jpg,FALSE,#로맨스#오피스로맨스#소설원작,전체연령가
이게 아닌데,"탑배우의 갑질로 죽음에 이른 매니저, 김로아.
""복수하고 싶어!"" 간절함 때문일까, 과거로 돌아왔다!
철저하게 복수를 해주려는데 어라... 일이 자꾸만 꼬인다?!",https://comic.naver.com/webtoon/list?titleId=783863,9.94,봄소희,김세이,,금,로맨스,https://image-comic.pstatic.net/webtoon/783863/thumbnail/thumbnail_IMAG21_57dd91be-0a96-4371-838d-68d5097dbc3a.jpg,FALSE,#로맨스#레드스트링#연예계,12세 이용가
여우애담,"인간을 멸시하는 구미호 연은 우연히 인간인 동이의 도움을 받아 사고를 면하게 된다.

본디 구미호란 은혜를 입으면 갚아야만 하는 존재.
연은 보은을 위해 하루도 거르지 않고 동이를 찾아가고, 동이는 그런 연이 부담스럽기만 하다.

절대 가까워질 수 없을 것 같던 둘은 서로의 상처와 결핍을 알고, 채워주며 좋은 감정을 키워나가는데...

살아온 환경도, 종족도, 사랑하는 방식마저 다른 둘. 구미호와 인간의 사랑은 과연 행복한 결말로 맺어질 수 있을까?",https://comic.naver.com/webtoon/list?titleId=786082,9.97,이도광,이도광,,일,로맨스,https://image-comic.pstatic.net/webtoon/786082/thumbnail/thumbnail_IMAG21_3617014152366941753.jpg,FALSE,#로맨스#동양풍판타지#퓨전사극,15세 이용가
첫날밤만 세 번째,"스스로의 인생에 허망함과 회의감을 느끼던 29세 ‘백도희’.
답답한 마음에 ‘일탈’을 꿈꾸던 도희는 친구인 누리 대신 나간 선자리에서 ‘준원'을 만난다.

알 수 없는 이끌림에 원나잇까지 하게 되지만 절정의 순간.
어릴 때부터 무작위로 발현되어 온 ‘타임 루프’가 일어난다.
도희는 그날을 없던 일로 만들기 위해 끝끝내 준원을 만나지 않고 ‘그날’을 넘긴다.

1년 후, 자신의 팀장 자리를 차지하게 된 준원과 재회한 도희.
그런데 당연히 ‘그날’을 기억하지 못해야 하는 준원이 ‘그날’과 그녀를 기억한다.
아무리 밀어내려 해도 저돌적으로 다가오는 준원에게 도희는 속절없이 말려드는데...

각자의 이유로 감정 고슴도치가 되어버린 두 남녀, 그 벽을 허물고 함께 행복해질 수 있을까?",https://comic.naver.com/webtoon/list?titleId=804157,9.96,나라나라,갓녀,,일,로맨스,https://image-comic.pstatic.net/webtoon/804157/thumbnail/thumbnail_IMAG21_9bf245bf-319b-4902-8ebd-438ca75c6e04.jpg,FALSE,#로맨스#고자극로맨스#2030연애#재회#오피스로맨스#소설원작,15세 이용가
환상연가,"왕을 시해하려다 기억을 잃고 쓰러진 자객이 다음 날 후궁으로 책봉된다면?
반역자로 몰려 몰살당한 연씨 가문의 유일한 생존자 연월은 왕에게 복수하기 위해 자신의 신분을 숨긴 채 자객이 된다.
무희로 잠입해 은밀히 왕의 목을 노리지만, 왕이 쳐 놓은 덫에 빠져 오히려 독한 향에 정신을 잃고 쓰러진다.
다음 날, 연월은 과거의 기억을 잃은 채 눈을 뜨게 되고, 뜻밖에 왕명을 받아 후궁 은효비에 책봉된다.
현왕은 자신을 죽이러 온 자객인 연월을 후궁으로 들인 악희의 소행에 분노하며 후궁전으로 달려가 연월을 죽이려 하지만,
도리어 악희에게 몸의 통제권을 빼앗기고 마는데...",https://comic.naver.com/webtoon/list?titleId=784506,9.98,반지운,반지운,,목,로맨스,https://image-comic.pstatic.net/webtoon/784506/thumbnail/thumbnail_IMAG21_4134924793763147832.jpg,FALSE,#로맨스#궁중로맨스#퓨전사극,전체연령가
솔트앤페퍼,"먹기 위해 사는 민후추와 살기 위해 먹는 소금지.
소꿉친구지만 음식에 대한 가치관이 전혀 다른 두 사람.
둘을 중심으로 펼쳐지는 자취 요리(?)와 캠퍼스 라이프(!)
'서브 콤플렉스' 소이 작가의 신작!",https://comic.naver.com/webtoon/list?titleId=792139,9.97,소이,소이,,금,로맨스,https://image-comic.pstatic.net/webtoon/792139/thumbnail/thumbnail_IMAG21_7075778868856305717.jpg,FALSE,#로맨스#다정남#소꿉친구#음식&요리,전체연령가
선배는 나빠요!,"오직 나쁜 남자에게만 매력을 느껴 현실에선 연애 한번 해본 적 없는 '릴리'.
본인에게 다가오는 착한 남자들에겐 철벽을 치며 나쁜 남자를 기다리던 와중, 학교 최고 쓰레기 선배 '현우'를 만나게 된다. 
천년의 이상형인 현우에게 릴리는 앞뒤 안 가리고 직진하지만, 돌아오는 현우의 반응은 차갑고 아프기만 한데.. 
이거 직접 겪어보니.. 오히려 좋다?!",https://comic.naver.com/webtoon/list?titleId=795330,9.54,쟈바칩,쟈바칩,,수,로맨스,https://image-comic.pstatic.net/webtoon/795330/thumbnail/thumbnail_IMAG21_76dc830f-e64f-4095-a3f6-712ea83bcc7d.jpg,FALSE,#로맨스,전체연령가
숨겨진 성녀,"오래 전, 성녀를 사랑했던 성기사가 있었다. 사사로운 감정을 가지면 안 되는 성녀에게 해가 될까 그는 늘 한 발짝 떨어져서 성녀를 지켰다. 하지만 성녀는 결국 성기사의 품에서 최후를 맞이하고, 성기사는 비통하게 맹세했다. ‘제게 다음 생이 있다면, 그때는 당신을 성녀로 살게 하지 않겠습니다.’ 
기나긴 300년의 시간이 흘러, 성녀는 다시태어났다. 이번 생에는 두사람의 염원이 이루어질 수 있을까?",https://comic.naver.com/webtoon/list?titleId=781339,9.92,야마겟돈,연슬아,,토,로맨스,https://image-comic.pstatic.net/webtoon/781339/thumbnail/thumbnail_IMAG21_3559031385248653620.jpg,FALSE,#로맨스#회귀#소설원작,전체연령가
아찔한 전남편,"국민 여배우 하은설.
여배우 전성기 시절 남편과 첫눈에 반해서 결혼했고, 1년 만에 헤어졌다.
대한민국 톱배우였던 하은설의 입지는 바닥까지 추락했다.
하지만 하은설, 악착같이 일어나 재기에 성공했다!

그리고 4년 뒤, …그가 다시 나타났다.

전남편의 유혹에 넘어가지 않기 위한 은설의 힘겨운 사투!
과연 성공할 수 있을까?",https://comic.naver.com/webtoon/list?titleId=769747,9.89,마풍각,여백,별규,금,로맨스,https://image-comic.pstatic.net/webtoon/769747/thumbnail/thumbnail_IMAG21_3834592101818054758.jpg,FALSE,#로맨스#전남친#재회#연예계#선결혼후연애#소설원작,15세 이용가
몸이 바뀌는 사정,"황태자는 하룻밤을 보낸 여성과 몸이 바뀌는 저주를 받았고,
나는 그 저주를 풀지 못해 멸문당하는 공작가의 딸이 되었다.
​
저주를 풀고자 무심한 그를 유혹해 하룻밤까지 보냈다.
저주 해제약도 먹였겠다, 그에게 관심을 끊었는데……
​
설상가상 풀려야 할 저주는 풀리지 않고
이젠 예고도 없이 수시로 몸이 바뀌게 되었다?
​원래 몸으로 돌아가는 방법은 단 하나, 서로의 몸을 탐하는 것뿐.",https://comic.naver.com/webtoon/list?titleId=778991,9.97,푸릭,달꽃,윤달,일,로맨스,https://image-comic.pstatic.net/webtoon/778991/thumbnail/thumbnail_IMAG21_3544721241449849699.jpg,FALSE,#로맨스#집착물#성별반전#직진남#삼각관계#빙의#로판#구원서사#걸크러시#소설원작,15세 이용가
악마라고 불러다오,"낮에는 성형외과 의사로, 밤에는 악마로 살아가는 '현신'.  
눈빛만으로 누구든 유혹하는 마력을 가졌지만,
어느 날 나타난 '이나'에게는 유혹이 통하지 않는다.
대신 태평한 얼굴로 가슴 수술을 해달라 하는데... 이 여자는 뭘까?",https://comic.naver.com/webtoon/list?titleId=793853,9.96,자양,써나,안테,금,로맨스,https://image-comic.pstatic.net/webtoon/793853/thumbnail/thumbnail_IMAG21_3758400f-d46d-41a7-b5be-11ca210b9bc7.jpg,FALSE,#로맨스#소설원작,15세 이용가
키스 식스 센스,"키스하는 순간 미래가 보인다!
키스하면 미래가 보이는 예술은 실수로 상사 차민후 팀장의 목에 키스를 한다.
그 순간 예술은 미래에 차민후와 함께있는 자신의 모습을 보게 되는데……
그런데 왜 하필 침대에서 뒹구는 모습인 거야?!
썸은 커녕 언젠가 회사 그만 둘 때 꼭 뒷통수 한 대 후려치고 갈 생각이었는데…!
어떻게든 끔찍한 미래가 현실이 되지 않게 열심히 부정해보지만
이 남자, 자꾸만 나한테 다가온다!
원수보다 못한 우리 사이, 진짜 로맨스가 있긴 한 거야?!
아슬아슬, 화끈한 초감각 로맨스 <키스 식스 센스>.",https://comic.naver.com/webtoon/list?titleId=770964,9.94,조코봉,갓녀,,토,로맨스,https://image-comic.pstatic.net/webtoon/770964/thumbnail/thumbnail_IMAG21_fd38b2b9-196b-4390-b8ab-ff9e424b69c4.jpg,FALSE,#로맨스#드라마&영화 원작웹툰#오피스로맨스#소설원작,15세 이용가
"이 결혼, 새로고침","한 번 친부모에게 버려졌고 두 번 양부모에게 버려졌던 유정.
자신을 떠났던 수많은 어머니들 때문에 사랑을 믿지 못하는 지운. 
엄마가 없던 두 사람이 지키고 싶은 소중한 아이를 위해 법적인 부부가 된다. 
서류상의 부부로 시작해 진짜 가족이 되는 이야기.",https://comic.naver.com/webtoon/list?titleId=797259,9.77,영,다프네 박,핑크티,화,로맨스,https://image-comic.pstatic.net/webtoon/797259/thumbnail/thumbnail_IMAG21_4135202076969481273.jpg,FALSE,#로맨스#계약연애#소설원작,15세 이용가
넷시의 비밀,"300년 전, 세상을 멸망시킬 뻔한 드래곤 '넷시’는
죽은 연인과 꼭 닮은 소년 '에브윈'을 만난다.

에브윈은 저주에 걸린 망나니 1왕자.
얼굴만 같고 모든 게 딴판이지만, 넷시는 도무지 그를 외면할 수가 없다.
결국 에브윈을 살리기 위한 여정에 동참하는데… 
정체를 숨긴 괴물과 저주 받은 소년의 모험로맨스판타지!",https://comic.naver.com/webtoon/list?titleId=804871,9.88,비온후,비온후,,수,로맨스,https://image-comic.pstatic.net/webtoon/804871/thumbnail/thumbnail_IMAG21_9ac1b8cc-dadb-41ef-9312-85aa9de4cfd6.jpg,FALSE,#로맨스#세계관#로맨스코미디#구원서사,전체연령가
결혼까지 망상했어!,"내게는 짝남도 강제 남사친일 뿐' 
10대 안에 한 번이라도 연애를 해보는 게 소원이지만 호감 상대와 결혼까지 망상하면 절대 성사되지 않는다는 징크스를 지닌 소망. 
연애의 '연'자도 허용되지 않던 그녀의 현실에도 볕 들 날이 오긴 하는데... 이게 과연 썸이 맞긴 할까? 망상 소녀 소망의 유쾌 발랄 로맨스.",https://comic.naver.com/webtoon/list?titleId=761599,9.91,문주,문주,,일,로맨스,https://image-comic.pstatic.net/webtoon/761599/thumbnail/thumbnail_IMAG21_e6f4166e-fe8c-4b91-9115-ddb3393b218a.jpg,FALSE,#로맨스#2020 지상최대공모전#학원로맨스#삼각관계#성장드라마,12세 이용가
